ROW_ID,Cluster,Anomaly Type,Top Deviating Features,Justification,Business Implication
110745.0,cluster_3,Tipe A - Data Error,EXT_SOURCE_1=-0.84 (63.4x dari median) | REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | YEARS_BIRTH=-1.23 (8.8x dari median) | EXT_SOURCE_3=-0.45 (5.1x dari median) | BUREAU_DAYS_CREDIT_MEAN=0.68 (5.0x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
110841.0,cluster_0,Tipe A - Data Error,EXT_SOURCE_3=1.27 (593.7x dari median) | BUREAU_COUNT=4.44 (16.1x dari median) | CREDIT_TERM_MONTHS=-0.85 (15.3x dari median) | YEARS_BIRTH=1.52 (9.5x dari median) | INST_LATE_RATIO=2.47 (9.2x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
110863.0,cluster_2,Tipe A - Data Error,EXT_SOURCE_1=1.52 (112.0x dari median) | CREDIT_TERM_MONTHS=1.96 (38.1x dari median) | REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | YEARS_BIRTH=0.84 (27.8x dari median) | YEARS_EMPLOYED=4.14 (20.5x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
110951.0,cluster_4,Tipe A - Data Error,CC_SK_DPD_MEAN=4.67 (94.8x dari median) | REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | PREV_APPROVAL_RATE=0.96 (19.4x dari median) | ANNUITY_TO_INCOME=1.51 (17.5x dari median) | CREDIT_TO_INCOME=1.43 (10.1x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
110960.0,cluster_0,Tipe A - Data Error,EXT_SOURCE_3=-1.17 (547.9x dari median) | EXT_SOURCE_1=2.30 (170.0x dari median) | REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | POS_MONTHS_COUNT=4.27 (12.4x dari median) | BUREAU_ACTIVE_RATIO=-0.62 (9.5x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
111309.0,cluster_4,Tipe A - Data Error,CC_SK_DPD_MEAN=3.94 (80.1x dari median) | REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | ANNUITY_TO_INCOME=2.05 (23.4x dari median) | CREDIT_TERM_MONTHS=1.66 (23.0x dari median) | CREDIT_TO_INCOME=3.37 (22.4x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
111471.0,cluster_2,Tipe A - Data Error,POS_MONTHS_COUNT=3.18 (84.2x dari median) | CREDIT_TERM_MONTHS=2.15 (41.9x dari median) | YEARS_BIRTH=-0.51 (15.3x dari median) | PREV_REFUSED_COUNT=5.67 (13.5x dari median) | EXT_SOURCE_3=-1.17 (11.5x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
111535.0,cluster_0,Tipe A - Data Error,EXT_SOURCE_3=-0.35 (163.9x dari median) | REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | YEARS_EMPLOYED=4.20 (30.0x dari median) | OWN_CAR_AGE=6.79 (15.9x dari median) | BUREAU_DEBT_TO_CREDIT_RATIO=0.91 (14.0x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
112058.0,cluster_2,Tipe A - Data Error,EXT_SOURCE_1=-1.12 (83.9x dari median) | YEARS_BIRTH=-0.93 (28.8x dari median) | BUREAU_ACTIVE_RATIO=-1.11 (17.7x dari median) | OWN_CAR_AGE=6.68 (15.7x dari median) | ANNUITY_TO_INCOME=2.75 (11.2x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
112072.0,cluster_2,Tipe A - Data Error,YEARS_BIRTH=-1.63 (51.0x dari median) | REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | BUREAU_ACTIVE_RATIO=-1.11 (17.7x dari median) | AMT_INCOME_TOTAL=1.97 (17.0x dari median) | CREDIT_TERM_MONTHS=-0.92 (16.5x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
112249.0,cluster_4,Tipe A - Data Error,POS_SK_DPD_MEAN=23.78 (120.0x dari median) | INST_DPD_MEAN=163.15 (57.2x dari median) | PREV_APPROVAL_RATE=-2.34 (43.7x dari median) | BUREAU_ACTIVE_RATIO=-1.11 (17.7x dari median) | INST_SEVERE_LATE_RATIO=31.72 (7.9x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
112344.0,cluster_4,Tipe A - Data Error,EXT_SOURCE_1=1.92 (141.7x dari median) | POS_SK_DPD_MEAN=10.61 (53.0x dari median) | CREDIT_TERM_MONTHS=-1.62 (20.5x dari median) | PREV_APPROVAL_RATE=0.96 (19.4x dari median) | EXT_SOURCE_3=-1.58 (15.2x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
113086.0,cluster_0,Tipe A - Data Error,EXT_SOURCE_3=-0.60 (277.6x dari median) | EXT_SOURCE_1=1.61 (118.5x dari median) | CREDIT_TERM_MONTHS=2.12 (41.5x dari median) | BUREAU_ACTIVE_RATIO=2.03 (35.5x dari median) | PREV_REFUSED_COUNT=3.45 (32.6x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
113274.0,cluster_2,Tipe B - Rare but Valid,REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | CREDIT_TERM_MONTHS=1.70 (33.2x dari median) | BUREAU_COUNT=4.88 (28.1x dari median) | INST_SEVERE_LATE_RATIO=4.30 (26.5x dari median) | EXT_SOURCE_1=-0.30 (23.3x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
113465.0,cluster_4,Tipe A - Data Error,CC_SK_DPD_MEAN=18.30 (368.6x dari median) | ANNUITY_TO_INCOME=4.35 (48.6x dari median) | CREDIT_TO_INCOME=3.85 (25.5x dari median) | BUREAU_ACTIVE_RATIO=-1.11 (17.7x dari median) | PREV_APPROVAL_RATE=-0.69 (12.1x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
113710.0,cluster_0,Tipe A - Data Error,EXT_SOURCE_3=0.38 (177.0x dari median) | EXT_SOURCE_1=1.62 (119.5x dari median) | YEARS_EMPLOYED=2.82 (20.4x dari median) | INST_LATE_RATIO=2.44 (9.1x dari median) | YEARS_BIRTH=1.24 (7.6x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
113732.0,cluster_2,Tipe B - Rare but Valid,EXT_SOURCE_1=0.38 (27.3x dari median) | POS_MONTHS_COUNT=-0.77 (21.6x dari median) | EXT_SOURCE_3=-1.71 (16.3x dari median) | BUREAU_DAYS_CREDIT_MEAN=0.91 (13.4x dari median) | BUREAU_DEBT_TO_CREDIT_RATIO=0.75 (10.2x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
113739.0,cluster_1,Tipe B - Rare but Valid,INST_SEVERE_LATE_RATIO=6.21 (37.9x dari median) | INST_DPD_MEAN=1.33 (12.7x dari median) | INST_LATE_RATIO=4.69 (8.5x dari median) | EXT_SOURCE_2=0.87 (7.4x dari median) | YEARS_BIRTH=1.13 (7.0x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
113877.0,cluster_0,Tipe A - Data Error,EXT_SOURCE_3=1.15 (539.8x dari median) | EXT_SOURCE_1=2.58 (190.8x dari median) | REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | YEARS_EMPLOYED=4.39 (31.2x dari median) | BUREAU_ACTIVE_RATIO=-0.48 (7.1x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
113957.0,cluster_4,Tipe A - Data Error,CC_SK_DPD_MEAN=20.13 (405.2x dari median) | REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | PREV_APPROVAL_RATE=0.96 (19.4x dari median) | YEARS_EMPLOYED=4.17 (13.3x dari median) | BUREAU_ACTIVE_RATIO=0.46 (8.9x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
114071.0,cluster_0,Tipe A - Data Error,EXT_SOURCE_3=-2.25 (1051.4x dari median) | BUREAU_BB_SEVERE_DPD_MEAN=11.00 (215.9x dari median) | EXT_SOURCE_1=1.17 (86.2x dari median) | PREV_REFUSED_COUNT=6.79 (65.2x dari median) | BUREAU_BB_DPD_RATIO_MEAN=8.32 (43.8x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
114216.0,cluster_2,Tipe B - Rare but Valid,BUREAU_ACTIVE_RATIO=2.03 (35.5x dari median) | YEARS_BIRTH=-1.04 (32.4x dari median) | POS_MONTHS_COUNT=-0.81 (22.7x dari median) | EXT_SOURCE_3=-2.19 (20.6x dari median) | BUREAU_DEBT_TO_CREDIT_RATIO=1.54 (20.0x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
114231.0,cluster_2,Tipe A - Data Error,EXT_SOURCE_1=1.19 (87.1x dari median) | CREDIT_TERM_MONTHS=2.17 (42.2x dari median) | REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | YEARS_EMPLOYED=4.20 (20.8x dari median) | BUREAU_DAYS_CREDIT_MEAN=-1.59 (20.7x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
114668.0,cluster_4,Tipe C - Risk Signal,ANNUITY_TO_INCOME=4.26 (47.6x dari median) | CREDIT_TO_INCOME=4.70 (30.9x dari median) | BUREAU_ACTIVE_RATIO=-1.11 (17.7x dari median) | EXT_SOURCE_2=-2.71 (14.7x dari median) | CREDIT_TERM_MONTHS=0.87 (12.5x dari median),Kombinasi finansial kontradiktif (contoh: rasio cicilan atau kredit terlalu besar di saat income rendah / profil berisiko).,Tim analis risiko (Underwriting) wajib memberikan manual review sebelum memberikan persetujuan.
114975.0,cluster_2,Tipe A - Data Error,YEARS_BIRTH=-1.81 (57.0x dari median) | BUREAU_ACTIVE_RATIO=2.03 (35.5x dari median) | EXT_SOURCE_3=-2.48 (23.3x dari median) | CREDIT_TERM_MONTHS=-1.08 (19.5x dari median) | BUREAU_DEBT_TO_CREDIT_RATIO=1.32 (17.3x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
115348.0,cluster_4,Tipe A - Data Error,EXT_SOURCE_1=-1.36 (102.2x dari median) | CC_SK_DPD_MEAN=2.47 (50.7x dari median) | BUREAU_ACTIVE_RATIO=-1.11 (17.7x dari median) | CREDIT_TERM_MONTHS=-1.41 (17.7x dari median) | BUREAU_DAYS_CREDIT_MEAN=-2.07 (12.6x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
115670.0,cluster_2,Tipe A - Data Error,EXT_SOURCE_1=1.23 (90.0x dari median) | YEARS_BIRTH=0.75 (25.0x dari median) | CREDIT_TERM_MONTHS=0.88 (17.7x dari median) | BUREAU_DAYS_CREDIT_MEAN=-1.03 (13.1x dari median) | POS_MONTHS_COUNT=0.44 (10.8x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
115828.0,cluster_4,Tipe B - Rare but Valid,PREV_APPROVAL_RATE=-1.24 (22.7x dari median) | AMT_ANNUITY=1.56 (17.6x dari median) | AMT_INCOME_TOTAL=1.84 (9.6x dari median) | BUREAU_ACTIVE_RATIO=0.46 (8.9x dari median) | AMT_CREDIT=1.20 (7.3x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
115885.0,cluster_2,Tipe A - Data Error,POS_MONTHS_COUNT=3.14 (83.1x dari median) | EXT_SOURCE_1=-0.92 (69.7x dari median) | CREDIT_TERM_MONTHS=1.97 (38.4x dari median) | YEARS_BIRTH=-0.63 (19.0x dari median) | AMT_INCOME_TOTAL=1.84 (15.8x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
115970.0,cluster_4,Tipe A - Data Error,EXT_SOURCE_1=1.11 (81.4x dari median) | BUREAU_ACTIVE_RATIO=2.03 (35.5x dari median) | REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | CREDIT_TERM_MONTHS=1.68 (23.3x dari median) | ANNUITY_TO_INCOME=1.80 (20.7x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
116078.0,cluster_1,Tipe A - Data Error,EXT_SOURCE_1=-1.49 (111.7x dari median) | EXT_SOURCE_3=-2.40 (22.6x dari median) | OWN_CAR_AGE=6.68 (15.7x dari median) | INST_SEVERE_LATE_RATIO=2.28 (14.6x dari median) | BUREAU_ACTIVE_RATIO=2.03 (10.8x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
116338.0,cluster_2,Tipe A - Data Error,EXT_SOURCE_1=1.94 (143.2x dari median) | POS_MONTHS_COUNT=-0.93 (25.9x dari median) | BUREAU_ACTIVE_RATIO=0.86 (15.5x dari median) | YEARS_BIRTH=-0.43 (12.8x dari median) | PREV_APPROVAL_RATE=0.96 (8.0x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
116439.0,cluster_4,Tipe B - Rare but Valid,REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | ANNUITY_TO_INCOME=1.70 (19.6x dari median) | PREV_APPROVAL_RATE=0.96 (19.4x dari median) | CREDIT_TO_INCOME=2.46 (16.7x dari median) | CREDIT_TERM_MONTHS=1.18 (16.6x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
116514.0,cluster_1,Tipe A - Data Error,EXT_SOURCE_1=0.75 (54.9x dari median) | EXT_SOURCE_3=-1.23 (12.0x dari median) | BUREAU_ACTIVE_RATIO=2.03 (10.8x dari median) | INST_LATE_RATIO=3.98 (7.3x dari median) | BUREAU_DAYS_CREDIT_MEAN=1.13 (7.0x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
116791.0,cluster_4,Tipe B - Rare but Valid,REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | EXT_SOURCE_3=-2.37 (22.3x dari median) | PREV_APPROVAL_RATE=0.96 (19.4x dari median) | BUREAU_ACTIVE_RATIO=0.99 (17.7x dari median) | YEARS_BIRTH=1.35 (9.6x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
116973.0,cluster_0,Tipe A - Data Error,EXT_SOURCE_1=1.61 (118.9x dari median) | EXT_SOURCE_3=0.11 (53.0x dari median) | PREV_REFUSED_COUNT=4.56 (43.5x dari median) | CREDIT_TERM_MONTHS=-1.47 (27.2x dari median) | BUREAU_ACTIVE_RATIO=-1.11 (17.7x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
116979.0,cluster_2,Tipe A - Data Error,EXT_SOURCE_1=-2.08 (155.1x dari median) | REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | BUREAU_COUNT=5.32 (30.6x dari median) | YEARS_BIRTH=-0.60 (18.2x dari median) | BUREAU_DAYS_CREDIT_MEAN=-0.98 (12.4x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
117154.0,cluster_2,Tipe A - Data Error,EXT_SOURCE_1=2.18 (160.9x dari median) | YEARS_BIRTH=1.60 (52.2x dari median) | REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | AMT_REQ_CREDIT_BUREAU_YEAR=1.85 (13.9x dari median) | AMT_INCOME_TOTAL=1.40 (11.9x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
117386.0,cluster_2,Tipe A - Data Error,EXT_SOURCE_1=1.04 (76.0x dari median) | BUREAU_ACTIVE_RATIO=1.14 (20.3x dari median) | EXT_SOURCE_3=-1.88 (17.9x dari median) | YEARS_BIRTH=-0.50 (14.9x dari median) | BUREAU_COUNT=2.02 (12.2x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
118260.0,cluster_1,Tipe A - Data Error,EXT_SOURCE_1=-1.46 (109.6x dari median) | REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | EXT_SOURCE_2=-2.04 (20.8x dari median) | YEARS_BIRTH=-1.44 (6.7x dari median) | INST_LATE_RATIO=3.34 (6.3x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
118814.0,cluster_4,Tipe B - Rare but Valid,PREV_APPROVAL_RATE=-2.34 (43.7x dari median) | BUREAU_BB_SEVERE_DPD_MEAN=0.99 (20.3x dari median) | CREDIT_TERM_MONTHS=-1.39 (17.4x dari median) | EXT_SOURCE_3=-1.17 (11.5x dari median) | YEARS_BIRTH=1.51 (10.8x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
119108.0,cluster_2,Tipe B - Rare but Valid,EXT_SOURCE_1=-0.61 (46.4x dari median) | BUREAU_ACTIVE_RATIO=2.03 (35.5x dari median) | POS_MONTHS_COUNT=1.17 (30.2x dari median) | CREDIT_TERM_MONTHS=-1.57 (28.8x dari median) | YEARS_BIRTH=-0.68 (20.9x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
119664.0,cluster_4,Tipe A - Data Error,BUREAU_BB_SEVERE_DPD_MEAN=2.90 (57.6x dari median) | BUREAU_BB_DPD_RATIO_MEAN=5.86 (31.1x dari median) | BUREAU_ACTIVE_RATIO=1.41 (24.8x dari median) | PREV_APPROVAL_RATE=0.96 (19.4x dari median) | EXT_SOURCE_3=-1.28 (12.5x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
119990.0,cluster_1,Tipe B - Rare but Valid,INST_SEVERE_LATE_RATIO=5.15 (31.6x dari median) | EXT_SOURCE_3=-2.94 (27.5x dari median) | EXT_SOURCE_1=-0.20 (15.7x dari median) | BUREAU_DAYS_CREDIT_MEAN=-1.09 (8.7x dari median) | EXT_SOURCE_2=0.91 (7.9x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
120530.0,cluster_2,Tipe B - Rare but Valid,CREDIT_TERM_MONTHS=1.67 (32.8x dari median) | POS_MONTHS_COUNT=-1.13 (31.3x dari median) | YEARS_BIRTH=0.58 (19.5x dari median) | YEARS_EMPLOYED=3.83 (19.0x dari median) | INST_DPD_MAX=1.68 (17.2x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
120733.0,cluster_2,Tipe B - Rare but Valid,BUREAU_ACTIVE_RATIO=2.03 (35.5x dari median) | YEARS_BIRTH=-0.94 (29.1x dari median) | CREDIT_TERM_MONTHS=-1.31 (23.8x dari median) | BUREAU_DAYS_CREDIT_MEAN=1.29 (18.6x dari median) | POS_MONTHS_COUNT=-0.57 (16.2x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
121009.0,cluster_1,Tipe A - Data Error,EXT_SOURCE_1=0.73 (53.2x dari median) | BUREAU_ACTIVE_RATIO=2.03 (10.8x dari median) | CNT_CHILDREN=3.60 (7.2x dari median) | BUREAU_DEBT_TO_CREDIT_RATIO=1.74 (5.3x dari median) | EXT_SOURCE_2=0.53 (4.1x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
