normalized_rule,support,confidence,lift,support_min,support_max,confidence_min,confidence_max,lift_min,lift_max,algorithm,rule_str,context_n,support_count,appears_in,n_algos,metric_spread,is_consistent,context
"{bureau_debt_moderate, card_utilisation_moderate} -> {previous_deep}",0.05031227631892885,0.6642454788022533,1.6719357698036326,0.05031227631892886,0.05031227631892886,0.6642454788022533,0.6642454788022533,1.6719357698036326,1.6719357698036326,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, card_utilisation_moderate} -> {previous_deep}",356255,17924,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, card_utilisation_moderate} -> {repayment_some_late}",0.04601479277483825,0.6075081529795434,1.3660871244515034,0.04601479277483825,0.04601479277483825,0.6075081529795434,0.6075081529795434,1.3660871244515034,1.3660871244515034,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, card_utilisation_moderate} -> {repayment_some_late}",356255,16393,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, credit_file_deep} -> {external_score_weak}",0.037986835272487404,0.43126195028680686,1.2944362391688267,0.037986835272487404,0.037986835272487404,0.43126195028680686,0.43126195028680686,1.2944362391688267,1.2944362391688267,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, credit_file_deep} -> {external_score_weak}",356255,13533,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, credit_file_deep} -> {previous_deep}",0.04521480400275083,0.5133205863607393,1.2920510219514698,0.04521480400275084,0.04521480400275084,0.5133205863607393,0.5133205863607393,1.2920510219514698,1.2920510219514698,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, credit_file_deep} -> {previous_deep}",356255,16108,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, credit_large} -> {burden_20_to_35pct}",0.03783525845251295,0.3936393902225337,1.3591262050545037,0.03783525845251295,0.03783525845251295,0.3936393902225337,0.3936393902225337,1.3591262050545037,1.3591262050545037,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, credit_large} -> {burden_20_to_35pct}",356255,13479,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, credit_large} -> {credit_file_established}",0.05148840016280473,0.5356871678056188,1.3194952152123367,0.05148840016280473,0.05148840016280473,0.5356871678056188,0.5356871678056188,1.3194952152123367,1.3194952152123367,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, credit_large} -> {credit_file_established}",356255,18343,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, credit_large} -> {income_q4}",0.040541185386871764,0.42179195140470765,1.7763978206370037,0.040541185386871764,0.040541185386871764,0.42179195140470765,0.42179195140470765,1.7763978206370035,1.7763978206370035,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, credit_large} -> {income_q4}",356255,14443,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, credit_large} -> {leverage_3_to_6x}",0.0484456358507249,0.5040301384264938,1.4013927587576136,0.0484456358507249,0.0484456358507249,0.5040301384264938,0.5040301384264938,1.4013927587576136,1.4013927587576136,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, credit_large} -> {leverage_3_to_6x}",356255,17259,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, credit_large} -> {leverage_over_6x}",0.03629142047129163,0.3775772443198411,2.2763450412097233,0.03629142047129163,0.03629142047129163,0.3775772443198411,0.3775772443198411,2.2763450412097233,2.2763450412097233,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, credit_large} -> {leverage_over_6x}",356255,12929,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, credit_medium} -> {credit_file_established}",0.05706586574223519,0.5358460727464418,1.3198866270692766,0.0570658657422352,0.0570658657422352,0.5358460727464418,0.5358460727464418,1.3198866270692766,1.3198866270692766,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, credit_medium} -> {credit_file_established}",356255,20330,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, credit_medium} -> {external_score_weak}",0.04511375278943453,0.4236162361623616,1.271487566255705,0.04511375278943453,0.04511375278943453,0.4236162361623616,0.4236162361623616,1.271487566255705,1.271487566255705,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, credit_medium} -> {external_score_weak}",356255,16072,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, credit_medium} -> {leverage_3_to_6x}",0.047926344893405005,0.4500263574064312,1.2512420001079212,0.047926344893405005,0.047926344893405005,0.4500263574064312,0.4500263574064312,1.2512420001079212,1.2512420001079212,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, credit_medium} -> {leverage_3_to_6x}",356255,17074,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, credit_small} -> {burden_under_20pct}",0.08398759315658727,0.902131636867971,1.374190940854726,0.08398759315658727,0.08398759315658727,0.902131636867971,0.902131636867971,1.374190940854726,1.374190940854726,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, credit_small} -> {burden_under_20pct}",356255,29921,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, credit_small} -> {credit_file_established}",0.04989403657492527,0.5359242620677179,1.3200792216310002,0.04989403657492526,0.04989403657492526,0.5359242620677179,0.5359242620677179,1.3200792216310002,1.3200792216310002,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, credit_small} -> {credit_file_established}",356255,17775,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, credit_small} -> {external_score_weak}",0.041363629984140574,0.4442970422407815,1.333561173318249,0.041363629984140574,0.041363629984140574,0.4442970422407815,0.4442970422407815,1.333561173318249,1.333561173318249,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, credit_small} -> {external_score_weak}",356255,14736,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, credit_small} -> {income_q1}",0.041442225372275474,0.44514125486176015,1.3906833789409765,0.041442225372275474,0.041442225372275474,0.44514125486176015,0.44514125486176015,1.3906833789409765,1.3906833789409765,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, credit_small} -> {income_q1}",356255,14764,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, credit_small} -> {leverage_under_3x}",0.0839286466154861,0.9014984774022373,1.9000262677670607,0.0839286466154861,0.0839286466154861,0.9014984774022372,0.9014984774022372,1.9000262677670607,1.9000262677670607,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, credit_small} -> {leverage_under_3x}",356255,29900,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, external_score_middle} -> {credit_file_established}",0.05658587247898275,0.5348066005199766,1.3173262173533122,0.05658587247898275,0.05658587247898275,0.5348066005199766,0.5348066005199766,1.3173262173533122,1.3173262173533122,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, external_score_middle} -> {credit_file_established}",356255,20159,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, external_score_strong} -> {credit_file_established}",0.04253694684986877,0.5817497792621596,1.432955830044808,0.04253694684986877,0.04253694684986877,0.5817497792621596,0.5817497792621596,1.432955830044808,1.432955830044808,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, external_score_strong} -> {credit_file_established}",356255,15154,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, external_score_weak} -> {credit_file_established}",0.05928618545704622,0.5079727747180067,1.2512296093337814,0.05928618545704622,0.05928618545704622,0.5079727747180067,0.5079727747180067,1.2512296093337814,1.2512296093337814,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, external_score_weak} -> {credit_file_established}",356255,21121,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, income_q1} -> {burden_20_to_35pct}",0.03139605058174622,0.3823670176398195,1.3202058699690242,0.03139605058174622,0.03139605058174622,0.3823670176398195,0.3823670176398195,1.3202058699690242,1.3202058699690242,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, income_q1} -> {burden_20_to_35pct}",356255,11185,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, income_q1} -> {credit_file_established}",0.04554883440232418,0.5547313004239026,1.3664043879122005,0.04554883440232418,0.04554883440232418,0.5547313004239026,0.5547313004239026,1.3664043879122008,1.3664043879122008,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, income_q1} -> {credit_file_established}",356255,16227,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, income_q1} -> {credit_small}",0.041442225372275474,0.5047176261452208,1.51098039430228,0.041442225372275474,0.041442225372275474,0.5047176261452208,0.5047176261452208,1.51098039430228,1.51098039430228,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, income_q1} -> {credit_small}",356255,14764,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, income_q1} -> {external_score_weak}",0.03490196628819245,0.42506495282373863,1.2758359010566929,0.03490196628819245,0.03490196628819245,0.4250649528237386,0.4250649528237386,1.2758359010566929,1.2758359010566929,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, income_q1} -> {external_score_weak}",356255,12434,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, income_q3} -> {credit_file_established}",0.04348009150748761,0.5365988845394395,1.3217409398445572,0.04348009150748761,0.04348009150748761,0.5365988845394395,0.5365988845394395,1.3217409398445572,1.3217409398445572,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, income_q3} -> {credit_file_established}",356255,15490,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, income_q4} -> {burden_under_20pct}",0.07223196867412388,0.9055813626126126,1.3794458079638965,0.07223196867412388,0.07223196867412388,0.9055813626126126,0.9055813626126126,1.3794458079638965,1.3794458079638965,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, income_q4} -> {burden_under_20pct}",356255,25733,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, income_q4} -> {credit_file_established}",0.04038118763245428,0.5062640765765766,1.2470207741080002,0.04038118763245428,0.04038118763245428,0.5062640765765766,0.5062640765765766,1.2470207741080002,1.2470207741080002,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, income_q4} -> {credit_file_established}",356255,14386,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, income_q4} -> {credit_large}",0.040541185386871764,0.5082699887387387,1.5782871211745988,0.040541185386871764,0.040541185386871764,0.5082699887387387,0.5082699887387387,1.5782871211745988,1.5782871211745988,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, income_q4} -> {credit_large}",356255,14443,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, income_q4} -> {leverage_under_3x}",0.050368415881882365,0.6314752252252251,1.3309168517172152,0.05036841588188236,0.05036841588188236,0.6314752252252251,0.6314752252252251,1.3309168517172152,1.3309168517172152,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, income_q4} -> {leverage_under_3x}",356255,17944,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, leverage_3_to_6x} -> {credit_file_established}",0.05729323097219688,0.5449618198323276,1.3423403750509282,0.05729323097219688,0.05729323097219688,0.5449618198323276,0.5449618198323276,1.3423403750509282,1.3423403750509282,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, leverage_3_to_6x} -> {credit_file_established}",356255,20411,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, leverage_3_to_6x} -> {credit_large}",0.0484456358507249,0.46080525444545306,1.4308989603450322,0.0484456358507249,0.0484456358507249,0.46080525444545306,0.46080525444545306,1.4308989603450324,1.4308989603450324,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, leverage_3_to_6x} -> {credit_large}",356255,17259,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, leverage_3_to_6x} -> {credit_medium}",0.047926344893405005,0.4558658621242057,1.3254696367388057,0.047926344893405005,0.047926344893405005,0.4558658621242057,0.4558658621242057,1.3254696367388057,1.3254696367388057,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, leverage_3_to_6x} -> {credit_medium}",356255,17074,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, leverage_over_6x} -> {burden_20_to_35pct}",0.03056237807188671,0.6797352977899863,2.3469349833222353,0.03056237807188671,0.03056237807188671,0.6797352977899863,0.6797352977899863,2.3469349833222353,2.3469349833222353,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, leverage_over_6x} -> {burden_20_to_35pct}",356255,10888,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, leverage_over_6x} -> {credit_large}",0.03629142047129163,0.8071544512423522,2.506387359906424,0.03629142047129163,0.03629142047129163,0.8071544512423523,0.8071544512423523,2.506387359906424,2.506387359906424,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, leverage_over_6x} -> {credit_large}",356255,12929,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, leverage_under_3x} -> {burden_under_20pct}",0.13702544525690868,0.9409950459741312,1.4333904440556458,0.13702544525690868,0.13702544525690868,0.9409950459741312,0.9409950459741312,1.4333904440556458,1.4333904440556458,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, leverage_under_3x} -> {burden_under_20pct}",356255,48816,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, leverage_under_3x} -> {credit_file_established}",0.07601858219533761,0.5220425236617383,1.2858859676082235,0.07601858219533761,0.07601858219533761,0.5220425236617383,0.5220425236617383,1.2858859676082235,1.2858859676082235,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, leverage_under_3x} -> {credit_file_established}",356255,27082,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, leverage_under_3x} -> {credit_small}",0.0839286466154861,0.5763633209322051,1.725467138080375,0.0839286466154861,0.0839286466154861,0.5763633209322051,0.5763633209322051,1.7254671380803752,1.7254671380803752,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, leverage_under_3x} -> {credit_small}",356255,29900,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, leverage_under_3x} -> {external_score_weak}",0.06180685183365847,0.42444628640823484,1.2739789687962602,0.06180685183365847,0.06180685183365847,0.42444628640823484,0.42444628640823484,1.2739789687962602,1.2739789687962602,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, leverage_under_3x} -> {external_score_weak}",356255,22019,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, previous_approval_high} -> {credit_file_established}",0.08221919692355195,0.5545437334343052,1.365942376200553,0.08221919692355195,0.08221919692355195,0.5545437334343052,0.5545437334343052,1.365942376200553,1.365942376200553,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, previous_approval_high} -> {credit_file_established}",356255,29291,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, previous_deep} -> {card_utilisation_moderate}",0.05031227631892885,0.4073358634638547,1.5869496630503768,0.05031227631892886,0.05031227631892886,0.40733586346385475,0.40733586346385475,1.5869496630503765,1.5869496630503765,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, previous_deep} -> {card_utilisation_moderate}",356255,17924,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, previous_deep} -> {credit_file_deep}",0.04521480400275083,0.3660659500488603,1.6580360439216415,0.04521480400275084,0.04521480400275084,0.3660659500488603,0.3660659500488603,1.6580360439216415,1.6580360439216415,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, previous_deep} -> {credit_file_deep}",356255,16108,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, previous_deep} -> {credit_file_established}",0.06235140559430744,0.5048064904665591,1.2434304736238453,0.06235140559430745,0.06235140559430745,0.5048064904665591,0.5048064904665591,1.2434304736238453,1.2434304736238453,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, previous_deep} -> {credit_file_established}",356255,22213,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, previous_deep} -> {external_score_weak}",0.05236979130117472,0.42399381860327706,1.2726208830124226,0.05236979130117472,0.05236979130117472,0.42399381860327706,0.42399381860327706,1.2726208830124226,1.2726208830124226,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, previous_deep} -> {external_score_weak}",356255,18657,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{bureau_debt_moderate, previous_deep} -> {previous_outcome_mixed}",0.05332416387138426,0.43172056450696544,1.3345707814519414,0.053324163871384264,0.053324163871384264,0.43172056450696544,0.43172056450696544,1.3345707814519414,1.3345707814519414,"['apriori', 'eclat', 'fpgrowth']","{bureau_debt_moderate, previous_deep} -> {previous_outcome_mixed}",356255,18997,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
