PC1,PC2,CLUSTER_KMEANS
-0.6991259,-2.1117885,2
1.8696699,-2.8433795,2
1.4607373,-0.03497805,4
-1.9901344,0.17536958,3
0.07712598,-1.6230768,2
0.32740462,-1.8705938,1
-1.2730432,-0.797245,2
-1.9646288,0.59530216,3
-0.5564083,2.6599586,3
-1.6117014,-1.3022053,2
-0.13938652,2.9919848,3
-1.7143868,-1.2188869,2
-0.74988866,-2.9094472,2
1.9335531,0.100767344,0
-1.8749207,2.2840278,3
-0.9300933,2.0753844,3
-1.3155862,2.5050595,3
-1.8082052,-0.8097054,2
-1.0457361,1.9849477,3
-1.6729416,-1.0019225,2
5.4694815,-0.27479678,0
-1.1549225,0.5562449,3
-0.49934337,-1.7387373,2
-2.096043,-2.2650008,2
4.4673395,-2.644665,4
-1.4769624,0.36314592,3
-1.9447696,2.6890893,3
-2.1548002,-2.0895634,2
-0.7557671,-0.683306,2
-0.7955475,-0.35543168,2
-1.6761708,3.1407557,3
-2.0099363,-1.9091403,2
-1.2421937,2.2835326,3
2.8388507,-1.5696056,0
5.107128,1.895721,0
0.5343592,-1.7714043,1
-1.1240283,-0.6174587,2
3.6885815,-0.044673286,0
-1.7488794,1.20903,3
-1.4150814,-3.0645416,2
-0.08923878,-2.1050293,2
0.10819876,-0.99005854,4
-1.3051001,3.3902931,3
0.39869785,2.0468316,3
-2.0250385,0.09446283,3
-1.4974341,-0.3583069,2
-0.6998031,-0.30113143,2
-0.7876001,-1.7881402,2
-0.62965095,-0.45814186,2
-1.917359,0.2940706,3
-0.75397813,-2.6774254,2
1.565324,0.48340005,4
1.041275,2.1085024,3
-2.0627997,0.22044905,3
-1.0140734,1.5069039,3
-1.3883017,0.6423362,3
-2.221368,-3.166376,2
-2.142898,0.83847135,3
-1.1956037,-1.4960365,2
2.4664934,-1.2869154,0
-2.0055902,-1.9120145,2
-1.828545,2.455737,3
-1.7138233,0.21111403,2
-1.85588,1.2160074,3
-0.22631708,0.82317,3
-1.3660756,-1.6874156,2
-1.8762974,1.4638964,3
-1.5961734,0.7027437,3
-0.6385798,-1.2033733,2
-0.4251214,-1.4388732,2
-1.5923256,0.04915565,2
-0.6445201,-3.4059248,2
-0.7927544,1.9963193,3
-2.2190666,-1.6928091,2
0.416417,-0.57722294,4
-1.7687198,-1.2086943,2
-1.6857358,1.162369,3
-1.8059067,1.5528309,3
5.352501,-1.3956584,0
-0.7465271,2.2706378,3
-2.083733,-1.9361649,2
-0.15841651,-0.29227686,2
1.9949954,-0.26948035,4
-1.3159556,-0.34217757,2
0.56860375,-2.523992,4
-0.50425565,2.859174,3
-1.9754514,-2.1389997,2
-1.1051427,-1.9144604,2
3.935809,3.2425263,0
-2.6130776,-2.7981253,2
-2.151915,1.7232065,3
1.1794004,-0.17173816,0
-1.2924428,2.759595,3
-1.9533077,-2.099712,2
1.8025035,3.0882955,0
-0.1743395,-0.060680207,4
-0.5880492,0.099181026,3
-2.0538757,0.961481,3
-1.3278366,2.9150283,3
-1.6681834,-1.7039168,2
-0.2537639,-1.481225,1
-1.5895091,-2.115006,2
-1.9245479,1.3821249,3
-1.2485056,0.320187,3
6.131934,-0.41597658,0
-2.0447328,1.8393363,3
-0.12612957,0.8762022,3
4.769739,4.070093,1
-0.7444716,-1.5992546,2
-1.9027468,-1.732512,2
-1.1104072,-2.7805703,2
2.4761715,1.7266091,0
-1.9273149,0.6922034,3
-1.6351936,1.6004797,3
4.1692095,-0.79273784,0
0.20635943,-1.7847838,4
3.627867,-2.951331,0
1.4797332,-0.81803447,0
-1.7534482,1.2649364,3
-1.1263967,-3.3112338,2
0.16581419,3.409685,3
-0.4160091,-0.7846877,4
-0.7180853,0.8609918,3
1.5050855,0.18843721,4
-1.9209688,3.1482077,3
4.774075,-0.5708438,0
-0.6759392,-0.037119437,3
4.2911944,-0.3132121,0
-1.2685288,-0.08595531,2
-1.5560662,-0.3387822,2
7.7426634,-1.3300457,0
-2.1710703,4.3130207,3
-1.8382608,3.1903358,3
-1.5695261,2.0691135,3
-1.2406238,0.6679934,3
2.55312,-2.4377294,4
1.8526516,-2.1914046,4
-1.3279848,1.608323,3
-1.4502621,-1.5725034,2
0.1581795,0.90625364,3
-1.3705438,-1.6458534,2
-1.509303,-3.6514504,2
-1.4036511,1.1886024,3
-1.0013381,-1.6685892,2
4.0680346,2.47429,0
-0.55239004,-2.423429,2
-1.102842,-2.5794675,2
4.943887,-2.4342568,0
3.292224,0.7116514,0
0.7005229,0.7690834,3
3.8983564,0.8031031,0
5.426525,-1.2445004,0
-0.11311938,0.6623879,3
-2.070715,1.5295883,3
-0.67823106,-1.2375242,2
-0.9885548,-2.2513227,2
3.0338306,0.9189916,4
5.616223,1.4688386,0
-1.8832502,-2.025882,2
-2.0602884,-2.7070746,2
-0.8512834,1.233795,3
1.6485077,0.57707494,0
-1.7807393,-4.565483,2
-2.244242,1.9860256,3
-1.6831524,-1.462867,2
2.0640981,-3.2114418,4
-0.60638034,-2.0102832,2
-0.16881365,0.3686903,3
-1.3609067,0.6254815,3
-1.9452652,2.1189456,3
-0.18221894,1.8391324,3
0.37566316,-0.5916539,4
-1.0093325,-1.342322,2
-1.3684623,0.72359025,3
1.7279474,-0.15901472,4
2.8572881,1.1244047,0
-1.5767635,-0.25558683,2
-1.2832783,1.6521654,3
4.005733,-0.018430956,0
-2.1948092,3.0620637,3
-1.4707414,0.42803535,3
1.334687,-1.546211,4
2.535579,-1.7750995,0
2.6917968,-0.59270877,4
-0.4753662,-1.8009856,2
-1.6057476,-0.9948804,2
0.13340437,1.772661,3
-1.7358857,-2.3694139,2
-1.9932595,2.17965,3
-0.7256131,-0.88848,2
-1.3057133,-0.30307359,2
-0.9799801,0.47228956,3
-1.8902736,-3.585935,2
1.7233851,1.7771654,0
-1.2403426,0.78860587,3
-0.4602565,-2.4688694,2
0.39576358,-0.01715153,4
-1.3558125,4.9973426,3
-0.014352599,-0.52323556,2
2.941128,2.0244346,4
2.224295,0.45157558,0
1.702166,0.7689038,4
-1.2993346,-1.4796733,2
0.7739196,-1.3912529,4
-0.1577261,2.371941,3
-1.916097,-1.7976171,2
-0.83617204,-1.2422254,2
-1.1910424,1.4574496,3
-0.76111275,2.418412,3
-1.6901245,-1.2678053,2
4.9797688,-0.8061439,0
-0.8102124,0.50733393,3
-1.8663975,0.71249527,3
-0.5725021,0.6354708,3
4.0082936,1.3445638,0
-0.20223622,0.47201058,3
2.0527372,1.8415707,0
-2.3761222,-1.4978237,2
-1.1449381,-1.4164927,2
-2.282008,2.9443574,3
3.7157109,-0.3618292,1
-1.3584601,0.21188009,3
-2.141562,-1.423271,2
-0.55196434,-1.6784725,2
1.9964142,-0.60949856,0
-0.8505815,0.82956076,3
-1.2012784,2.960698,3
0.35737032,-1.9794173,4
-1.9514166,1.6083289,3
-1.4283172,0.6310641,3
-0.1676013,-1.4898324,2
-1.5937718,1.7029305,3
-1.3594655,-1.4957476,2
-0.2167697,-0.29140037,4
-1.6424512,-0.7970506,2
-2.662085,-0.49250513,2
-1.1599333,-1.9114517,2
-0.38029873,0.34855115,3
-1.0356728,1.6216539,3
1.5973837,1.1161263,0
-1.6923738,-1.7190769,2
-0.849989,-1.3238857,2
-0.04847206,-0.846179,4
-1.7611921,0.15215774,2
1.4543883,1.461608,4
-2.121359,-1.9091722,2
-0.9094367,1.762695,3
5.514902,1.8416604,0
-1.2964455,-0.0330921,2
-0.9010863,-0.62985134,2
-0.6657216,2.711772,3
0.106695265,0.2659185,4
0.23487173,-1.9550755,2
-1.7035146,0.3724194,3
2.6886325,-3.3165529,0
-1.6784848,-1.2380846,2
-0.40309846,0.4291163,3
-0.35322508,0.6059294,3
3.962021,-0.5034107,0
1.5103651,-0.26655948,1
3.684448,-0.08220156,0
-0.8234878,2.6910577,3
-1.5455545,3.408284,3
-1.7802169,-3.1123345,2
-0.1073318,0.81949395,3
-1.5574466,1.0376456,3
-1.3354259,-1.4933647,2
-1.4833467,-3.0361438,2
-0.7987981,1.9607323,3
-0.551787,-0.09407365,3
-2.0921588,-0.49141875,2
6.7539043,2.7164688,0
-1.1241449,1.6852248,3
-1.4771456,-2.2798047,2
-0.17505006,-2.658092,2
-1.2791115,-2.1933217,2
-1.2874541,3.722166,3
-1.0905567,1.5113544,3
-0.8408791,2.6064122,3
-0.9564085,1.3240998,3
-1.8815913,4.2568336,3
-1.1300907,-1.560058,2
0.5023434,0.32766992,4
-1.5886487,0.80271393,3
1.2609338,-3.8263826,4
-2.2331705,0.93482983,3
-1.0415328,1.6863532,3
0.5720689,0.20878324,4
-2.1725605,1.8486137,3
-1.0912534,0.100371316,3
-2.0119658,-2.7319531,2
-0.8005156,-1.4082353,2
-0.8434473,-3.7509112,2
-1.312105,-2.028764,2
-1.6692193,1.2642224,3
-1.502801,-0.5693546,2
-1.3018427,-1.0774333,2
-1.4540695,0.57167816,3
-1.7698935,0.61753887,3
-1.7975106,1.2825875,3
4.4483533,-3.7457497,4
-1.6653935,-1.4910481,2
0.8598653,-0.23417659,4
-0.34224245,-1.9385225,2
-1.1794941,-1.9341261,2
4.7146435,0.4497614,0
7.155972,0.5465646,0
-1.2124783,3.6827507,3
-1.7864426,4.175947,3
-2.463084,-1.7765038,2
1.7428534,0.24361394,4
1.591571,1.6445678,1
-2.0601375,-0.59035456,2
-0.76456714,2.5078685,3
3.472426,0.33211935,4
-1.1136138,-0.0096563455,3
-1.9834516,1.2974769,3
-1.9404742,4.928302,3
6.566248,-1.8143871,0
-1.6613791,1.9222538,3
-1.8173274,-2.7964458,2
2.020302,-1.2271236,4
-1.8363742,-3.896511,2
2.5423734,1.5103106,0
-0.6090826,-0.6653884,2
-1.593699,1.1862671,3
-0.8946024,1.7164379,3
-1.5534701,2.676587,3
1.9524466,1.373302,4
0.08970188,-2.3911636,2
-0.2527015,-0.11490491,4
4.384511,0.33989355,0
-1.7369937,-1.0008042,2
-1.8453983,2.3412158,3
-0.56768733,0.46557167,3
2.0425897,1.0638299,4
-0.10695268,2.363122,3
2.189058,0.7945233,4
-1.0235182,-0.06918405,3
-1.0822576,1.2499079,3
0.99344754,-2.345928,2
2.8274572,0.6289806,4
-0.99872255,0.15201502,3
-1.9018003,-1.2698983,2
-1.1336951,1.3140554,3
-1.7221463,1.5497226,3
-2.27898,2.0316663,3
-1.5239387,-2.6788852,2
-0.081304595,2.35687,3
-0.20991658,0.6212053,3
-1.9644731,1.588705,3
1.5544099,-1.2737224,4
-1.6741718,-2.2977192,2
0.6067429,2.0673149,3
0.034813307,-1.30345,4
-0.2102987,-0.18205789,2
3.8320992,-1.7390435,4
-2.0145876,-0.084130794,2
-1.1116444,1.4630971,3
2.0245602,1.8746654,0
-2.168266,-2.9032288,2
-1.9556077,0.7026889,3
4.2497807,-2.0767956,0
-0.34426808,3.2408526,3
-0.6755202,-0.66046023,2
1.7506714,-1.0448039,4
1.0272849,-0.94160676,4
-1.304545,1.6280781,3
-2.021559,0.26052293,3
0.8931134,-1.8921555,4
-1.7435414,-0.69060946,2
-1.0803398,-3.0798802,2
-0.9439453,-3.2880032,2
4.290166,-0.25734022,0
4.7320166,-1.1725867,0
-1.2255082,1.6116154,3
-1.8276829,-0.08831705,2
0.5604246,1.6563146,3
-1.1153189,1.5500575,3
-0.6707815,-0.6782907,2
1.2961789,-2.3239677,4
-1.9276465,-1.1371443,2
2.5334492,0.38900438,0
2.0979974,-1.7400197,4
0.93381745,-3.6645083,4
-1.5695645,0.5553871,3
-2.167721,-0.47689214,2
-1.2056354,-2.2550912,2
-2.3052073,-0.5768556,2
-0.11408271,0.04750892,3
-0.53482896,0.7842422,3
3.4683378,0.5500604,4
2.6357574,2.457128,1
1.5416555,-0.725473,0
-1.854035,-0.5812629,2
-1.6041211,2.0785255,3
-1.9621309,2.08961,3
-0.5773245,-0.45735726,2
-0.670375,-0.53193647,2
0.36420485,-1.6126456,4
4.936765,1.132095,0
3.134365,1.6475253,0
-0.09059098,0.77942,3
-0.81351894,-2.3532662,2
0.6362296,-3.324689,2
0.79726195,-1.9052883,2
-1.552537,0.2568186,3
-1.3936051,5.038443,3
-1.7811738,0.48870748,3
-0.2536557,-0.35472643,2
-0.5712069,-0.605704,2
1.2632942,0.5335578,4
-1.6420804,-2.816011,2
-0.6859784,-0.8361616,2
-1.5585612,-0.46088672,2
-1.903932,-1.3291535,2
-1.3109525,1.8003756,3
4.688044,0.8217476,0
0.91218066,-2.24637,2
1.8576503,-2.8522303,2
-0.96644735,-0.0018479936,2
-2.082895,-4.0325403,2
4.8337646,-2.833218,4
-1.4961196,3.508373,3
-1.4934925,-0.8103804,2
-0.9817282,-4.481062,2
-2.1412385,-1.6984023,2
-0.19360472,-1.3804467,2
0.21204579,-0.10590343,4
1.1800978,-0.34662664,4
-0.5359647,2.6139061,3
2.8180606,0.5238561,0
1.0550212,1.8184428,0
-1.429769,-1.0267991,2
-0.5188849,4.0717373,3
-1.8016999,2.2824337,3
1.7944022,2.2649808,0
4.330271,0.14937602,0
-1.7528827,0.50212383,3
-1.534095,-1.179873,2
-0.01831317,-1.9189159,2
1.9839455,-0.51941746,1
-2.1561058,1.0764893,3
-1.563942,1.5916874,3
-1.4015064,0.19406916,3
0.123794004,-0.21353495,4
5.228336,2.5224717,1
-1.7471126,3.8200488,3
-1.7874212,-2.9724035,2
-2.0897176,1.5982879,3
-1.9540169,0.7638254,3
-0.5341516,-0.07261939,1
3.3823273,3.0017455,0
-0.4762071,-0.11168699,4
-1.0235096,-2.7882614,2
2.6366634,1.9059851,0
2.9477901,3.7402916,0
4.3511715,-0.14571242,4
-0.2873578,-1.9082891,2
2.0164926,2.7988343,0
0.13467492,-0.37805608,4
-2.0185554,-0.7181892,2
-0.8838256,-0.4205741,2
-1.1464142,2.6007462,3
-1.2664479,-2.328296,2
-2.0177574,-2.0130315,2
-1.0227844,-0.779723,2
0.88346636,-0.21887033,1
-1.967823,1.9154756,3
0.4065863,0.22131924,4
3.5286987,1.1041925,0
1.4125555,-1.0222461,4
-1.5004921,1.377845,3
-0.99259984,-3.2670507,2
-0.50241643,-1.7104298,2
-2.2203348,0.29738134,3
-1.9313447,-1.7204772,2
-2.1059391,3.50736,3
-1.8495721,1.389246,3
-1.7329484,-2.8030205,2
8.062662,-0.21842472,0
0.23801114,1.9853723,3
0.9451785,-0.9388391,4
-0.9357829,1.0944098,3
-2.1692145,1.1238072,3
-1.1624373,2.8912897,3
-0.108641565,-1.4385786,2
0.13996582,2.2289927,3
-1.3992923,-1.813742,2
-1.3460717,-1.4334534,2
-1.8947648,-0.60234964,2
1.5287954,-0.1728892,4
2.4289203,-1.9935176,4
0.2648632,0.66222745,3
-1.8014399,0.497638,3
3.051094,-0.72538346,4
0.37909526,-2.4433064,2
5.1348643,-0.05785,0
0.18466736,0.32293585,4
-0.3392121,-0.3917554,2
-0.6171931,-3.406,2
4.2556605,2.5867066,0
-0.52570695,-2.0643504,2
2.8022907,0.26494446,4
-1.1563812,-1.4420788,1
-0.9304374,-0.865979,2
-1.7011422,0.298603,2
-1.8844604,-3.2127614,2
0.13670953,-0.886523,4
-0.22019173,-0.14285238,1
-1.7251283,-2.3890967,2
-1.4483582,-0.53763044,2
-1.7870854,-1.980796,2
-1.9992297,-0.50974065,2
-1.5450143,-3.1427217,2
3.4368207,0.96189666,0
-1.2789503,1.9974911,3
0.121916495,-2.308706,4
-2.2852871,-1.4387388,2
1.3419783,2.0837805,4
5.5102997,2.6239133,0
-0.48551735,-0.2760778,4
-2.0407684,-0.8956804,2
-1.0735606,-0.61518365,2
1.656789,-0.64299643,4
-0.43930763,3.827621,3
5.853341,-2.0030658,0
-0.23395588,-1.317733,4
-1.5954039,2.278876,3
2.3363478,0.17956899,4
-0.67999136,0.4308038,3
0.8624365,-1.0416901,1
-0.4190696,2.6959553,3
1.8287319,3.7889009,0
2.9645882,0.9010798,0
-1.3519124,3.9285402,3
-1.373622,-1.128596,2
-0.9398398,0.64946455,3
-1.7971493,0.99662524,3
0.21548052,0.5795948,4
-1.107052,-0.023364391,3
0.54625493,0.18662263,4
-0.20284046,1.1126599,3
0.55946505,-1.1092716,4
0.49641976,-1.6569105,4
0.32870325,0.7724001,4
2.2518017,-0.83075535,4
4.097356,-1.6394427,0
-1.8699555,0.88414335,3
-0.1323498,0.7533981,3
-1.1130538,2.01605,3
-1.3839015,-1.5341765,2
-2.0958948,1.7521223,3
-1.0746778,-1.54035,2
-0.35870293,2.1284344,3
0.6683612,-1.2368356,4
-0.7598988,-0.503179,2
-1.0756576,1.8648874,3
-1.6538701,0.19126943,3
-1.4418986,-1.7655928,2
4.4524717,-0.5607347,0
-1.9618468,1.0385791,3
3.1496072,0.53878367,0
0.0015817196,4.373271,3
-0.8548347,2.8472857,3
-0.505387,-2.678907,2
-0.65049255,0.73856634,3
-0.04415442,-1.6541972,2
-2.2018156,-1.5965848,2
-1.5100412,-1.4175798,2
-0.560907,1.4305406,3
4.9152694,0.6057371,0
0.45415828,-2.4401598,2
0.08344167,0.41938308,3
-1.7121376,-0.8250341,2
-0.2333668,-1.0108582,2
-1.5347421,3.2876105,3
5.6275992,-3.482501,1
2.2768495,-2.927722,0
-1.9552381,1.4271975,3
-1.1177557,-0.98415977,2
1.848615,0.87585336,4
0.025867691,2.0067418,3
-1.6213489,0.9834731,3
-1.8295494,-1.7019482,2
-1.464412,4.194469,3
-1.8540069,-1.0920845,2
-0.17571065,0.0030925293,4
-0.17052196,-1.5197116,2
1.968367,-0.69310707,4
-1.1428217,-1.8753525,2
0.24584323,0.3429793,4
-1.1736659,0.072143525,2
0.62886846,0.3797906,1
-0.60830396,-0.54634935,2
2.264617,3.8187273,0
-1.251166,-0.55047566,2
-1.6928575,-3.0421379,2
-2.13997,3.3315325,3
0.007113977,-0.035909135,4
-0.61778843,3.674225,3
-0.6174149,-0.75329775,2
-1.0110216,-1.610339,2
-0.1868367,-3.0226192,2
3.3445168,-5.036061,0
-2.207399,1.0002346,3
-1.7905443,-2.373167,2
-0.2132224,-0.041822184,4
-0.46300414,-0.66037315,2
0.84960514,1.6682938,4
-1.7115986,2.982082,3
1.0565003,0.68854123,4
-1.1078457,-0.13673232,2
1.5687364,-2.9651904,2
2.0555737,1.107768,4
-0.8719155,0.96208733,3
4.2498736,-1.3430023,1
3.5228086,-0.55890614,0
1.0898991,-1.0144132,1
4.8348846,2.4245353,0
3.6103473,-1.1633402,0
-0.70384735,1.0903577,3
-0.06548176,-1.5022279,2
-0.315474,-0.13887388,3
0.30839962,-3.418481,2
-1.0381086,-1.6290021,2
-1.9716331,1.9253398,3
1.4171182,0.66216063,0
4.3650584,-1.3486484,0
-1.9834603,1.5198298,3
-0.54681444,-2.557313,2
-1.6062934,3.1635568,3
-1.9122115,-2.235674,2
-0.5606838,1.1369526,3
-2.1753538,0.30999509,2
-0.87399316,-1.3550696,2
3.7228162,1.0929977,0
-1.4171505,1.1970643,3
-1.2386292,1.9450035,3
-1.197774,-4.264513,2
0.56265,-2.0561836,4
0.7242392,-1.6535885,4
1.2308176,0.92488116,4
4.0846963,-2.6819913,0
-1.9989072,3.088616,3
-2.0623672,-0.74481106,2
5.450686,1.2598217,0
-1.4149384,-0.77662116,2
1.0211085,-0.10093032,4
2.2243307,-0.6380455,0
-1.757344,-0.66749495,2
1.4248372,-1.1517651,4
5.41899,-0.74955297,0
-0.24210405,0.32658866,4
0.7360446,0.04446877,4
-1.0044316,1.9007962,3
4.404473,0.51698303,0
-2.2163744,0.5529079,2
-1.7359174,0.9483256,3
-0.46150857,-0.109926715,3
2.3381622,0.20598312,4
-1.2838532,-2.2093387,2
1.0017344,-2.363211,2
-1.645972,-0.5516197,2
2.4554944,-0.9696114,0
-1.0748823,-0.14148733,2
-1.3036555,0.8352145,3
-1.3816181,-1.1714439,2
0.025967686,0.7917213,3
-1.1507711,1.1729559,3
-0.7336599,-3.2642891,2
-0.78587604,-1.6302841,2
0.5165671,-2.6426609,2
-0.08421685,1.1187531,3
4.7343435,1.111589,1
-1.6781071,1.8625048,3
-1.3559984,-0.79592425,1
3.6774573,3.0909276,0
-2.0601356,2.4516206,3
1.0515898,0.5013916,4
0.8127414,2.618537,3
-0.4031202,3.1583416,3
3.0430233,1.0707146,0
-2.0782652,-1.957965,2
-0.66610146,0.048039656,3
0.95330304,-1.9994103,4
-1.402339,-0.47648183,2
-0.024535524,2.4077013,1
3.6156607,0.47871155,0
1.067634,-0.5448289,2
3.2129037,1.6541915,0
-1.9823574,1.0289257,3
2.979848,0.018297862,4
-1.61971,3.4469564,3
-0.1577683,-1.3463385,2
-1.0945857,1.1842612,3
-0.32377705,-1.8810998,2
-0.050470784,-1.0501353,4
3.7798364,1.3531401,0
-1.3857077,-1.2764993,2
-2.3279295,1.5227494,3
1.619356,0.36739445,0
-0.024847107,0.33555412,3
-1.6861358,-0.3253369,2
2.5862007,1.9580665,0
-1.7938621,2.4671648,3
1.494471,-0.053817008,4
-1.5863703,-2.944242,2
-0.7155163,-0.70010346,2
3.4630396,-0.77167517,4
3.3797183,2.8968647,0
-1.6347197,-1.2455065,2
5.231208,-1.5503138,0
-0.4699621,0.6443918,3
-1.2434614,2.008005,3
0.09288071,-1.6093699,4
-1.7119452,0.34627172,3
-0.059525907,-0.1530874,1
-1.348743,1.2399555,3
-1.6500766,3.2622793,3
1.0768195,0.48375934,4
-1.7849085,-1.2824407,2
-1.3981637,0.688642,3
-2.233528,-2.6439145,2
-1.263323,-2.2700047,2
-0.033944044,0.06705068,4
-1.9765098,2.0937653,3
-1.5319551,-1.9092052,2
-1.3592954,-1.5987949,2
2.8448532,2.6969109,0
-1.97394,2.2130032,3
-1.9741176,-2.2697098,2
-0.6559605,-1.1702496,2
-1.7481953,2.1865458,3
-1.4600627,3.449769,3
-1.92122,0.51477736,3
5.2405767,0.9238351,1
-1.6328079,-0.22985826,2
-1.5395069,-0.73506546,2
6.780281,-2.325184,0
4.170606,1.7716992,0
0.41026297,-1.3697518,1
-1.8380498,-1.2846583,2
-2.1449106,-1.1834773,2
-2.27885,-1.5527405,2
-2.0154657,1.6724751,3
-1.6890448,0.98013,3
-1.8354353,-3.170072,2
-1.6882017,-0.09173037,2
-0.08919119,0.6728281,3
3.7790966,0.1868981,4
-2.0768108,-3.076877,2
-1.6778699,-1.5148852,2
-1.5924696,0.5666863,3
-0.9642977,-0.94876903,2
-2.0893314,0.843608,3
-0.8915088,-0.87985474,2
0.09399742,-2.2385106,2
2.7912827,-1.7290632,4
-1.9388559,-1.4722581,2
0.84022415,-0.93301356,4
0.6360674,-0.61207587,4
-0.605496,3.516502,3
-1.3841406,-0.3343355,2
-0.9003291,-1.5021957,2
1.1188824,0.69497377,4
1.2276872,3.2671204,3
-1.1307544,-0.21462938,2
-1.9624807,-2.2295508,2
-1.0217316,1.8591738,3
-0.8654391,-1.0273005,1
-1.2962503,-1.4265127,2
-1.9110204,0.81446785,3
-1.173535,2.2692826,3
-1.9298528,0.8017386,3
-1.5782679,-1.1770736,2
0.119113885,-3.1139376,2
-1.5592672,-1.0079217,2
4.1469555,-3.2304015,0
-1.5885978,-0.78884465,2
1.2743505,-2.4192953,2
-1.6012527,-0.6201924,2
-0.26518914,1.0959567,3
-1.6056573,1.7246248,3
-0.3857274,0.92669064,3
-1.4744753,-1.6125758,2
3.394659,1.6588684,0
-0.64822805,1.245067,3
-1.6077772,-1.169944,2
-0.8955154,-1.3908148,2
-1.5089573,-2.3954973,2
-1.0513699,-1.84971,2
-0.105768695,0.4991926,3
1.9718764,-0.35646388,4
-1.5997379,1.0264438,3
-0.25441018,1.1389804,3
-0.3778078,0.5525603,3
-0.5395622,0.5196868,3
-2.246829,-1.6998069,2
-1.3851746,-0.42233428,2
-0.9759504,0.023154426,2
2.4309847,0.615115,4
1.763321,-0.32935047,4
-2.0548031,-2.6120381,2
-0.36211598,-0.27488437,2
-1.7301432,2.5164785,3
4.243261,0.48310775,0
-1.2577088,-1.0260966,2
-2.0473175,-1.0359294,2
-1.9975699,0.3508863,3
-1.6192089,0.1596548,3
-2.190765,-1.942661,2
-1.9567949,1.7635431,3
-0.53123516,-0.43772838,2
-0.22962178,-0.7951264,2
-0.5751168,0.8003687,3
-1.1970066,1.7960428,3
-2.2693095,-0.22421916,2
-0.56183726,-1.1961125,2
1.7372016,-0.6380863,4
0.8245995,-1.2645949,1
-2.1946185,-3.6111093,2
0.89705074,1.9921293,4
5.2531977,-1.0429034,0
2.862579,-2.8804796,0
-1.6591319,5.3644867,3
-2.0510812,-0.62828445,2
0.02293211,1.8131559,3
-1.5815139,-0.40420637,2
-0.123717025,0.5044366,3
-1.7179291,0.6989522,3
-0.13374987,0.4752538,4
-0.77223516,-1.7093523,2
-1.7498647,2.1745136,3
-0.83396435,-1.2454883,2
-1.8263586,-1.0510516,2
-2.357287,-0.6819959,2
-0.9931191,-1.6894743,2
-1.5886724,0.26527622,3
0.5473605,0.7346534,3
-1.5175298,1.7525632,3
-1.6606133,2.5827937,3
4.425043,1.3418107,0
-0.02290797,3.3049614,3
0.7408139,1.5330869,4
-1.9156797,-1.6179703,2
-1.2122711,-1.2708987,2
0.22757424,-0.1495754,4
3.2722402,-2.7968006,4
-0.4416432,1.4817939,3
-1.8627726,0.5466248,3
-1.1671891,-3.5489364,2
-0.7278778,-2.4159458,2
-0.95301527,2.4931793,3
-1.7203778,0.6435446,3
-1.6929804,-2.1463408,2
-0.4804404,-1.0320905,2
-1.7527217,1.8424376,3
1.6065916,-0.20856734,4
-0.8336631,-1.7525393,2
-2.1481142,4.6484623,3
1.4918238,-1.8661568,4
-1.608722,1.6882031,3
-0.81876105,-0.7014287,2
0.33039764,-0.78573906,4
-0.18809731,-1.2785231,2
1.9410863,-2.4239407,0
-0.6445065,-0.7955799,2
6.129734,-0.56462735,0
2.5782554,0.13035639,0
-2.251257,-1.2759231,2
4.9954686,0.16175665,0
1.7022245,-1.0577724,0
-0.6929599,-1.6812775,2
-0.7268868,-1.3167008,2
-1.9210217,2.1634436,3
-1.9811735,-0.9163779,2
-1.35779,-0.5051487,2
-1.2359582,-1.0832406,2
3.4756062,0.91668415,0
-1.611528,-0.2035788,2
2.6425521,2.589918,0
2.3957298,1.0256894,4
-0.6323182,-2.8629525,2
-2.2066877,-2.1644347,2
3.242306,-0.85189587,4
-1.0988166,1.5536141,3
-0.050886963,2.9235277,3
-1.5125114,0.13647515,2
6.175624,-1.0883651,0
-0.38472793,-1.1556038,2
-0.34200644,-1.6427119,2
-1.2432188,-1.1127812,2
-0.17725495,-1.6285281,2
-1.6473894,1.9204385,3
0.08565509,1.9394417,3
-1.1731559,2.2454236,3
2.5783927,2.472968,4
2.141149,0.60025805,0
-1.2776042,-1.2435956,2
-2.0020864,1.8522625,3
5.2847366,1.0219744,1
6.2751293,-3.4273107,4
-2.2000668,0.08486943,3
-1.8913195,-1.3538163,2
0.32110682,0.9446337,3
0.6808319,-1.177697,4
-1.4346975,-0.54788244,2
-0.8429837,1.5902157,3
3.2145529,0.90619725,0
-2.1034906,1.9686997,3
5.080666,0.83077073,0
-0.4309868,-0.86957645,2
-1.6871078,-0.87541026,2
0.4534253,-0.57661384,2
2.3723009,2.2385828,0
-1.9731172,1.18349,3
0.96562916,1.1485405,4
-0.95345145,1.5796891,3
6.4829426,-0.8515401,0
0.13910171,-1.0698646,4
-1.8490354,-0.24416871,2
-0.24221946,-1.6853193,2
7.020251,-5.300736,0
6.5110407,-0.73725015,0
-0.73697317,2.496026,3
-2.2614536,-1.5550494,2
-1.5459262,2.7351284,3
-0.6227304,-0.14165081,2
-0.99345016,-0.13161418,2
-0.6855285,0.17695652,3
1.5986936,-0.08583993,4
5.2286124,-1.4994289,0
2.348442,0.07536109,4
-1.8786663,0.13678639,2
-1.6401771,-1.3184946,2
2.5169175,1.1910958,0
